,placa,ESTADO_VENTA,Marca,Referencia,Modelo,KILOMETRAJE,id_veh,PRECIO_VENTA,Clase,valor_asegurado,Ciudad
4813,ESU285,Nuevos,Suzuki,Celerio [2],2016,0.0,8801038,36490000.0,AUTOMOVIL,29900.0,Barranquilla
4814,EMS069,Nuevos,Renault,Logan [2],2017,0.0,8001199,37400000.0,AUTOMOVIL,37600.0,Medellín
4815,CFA501,Nuevos,Nissan,Kicks,2024,,6406133,102770000.0,CAMIONETA PASAJ.,0.0,Soacha
4816,CND820,Usados,Ford,Fiesta [4],2014,,3001137,38000000.0,AUTOMOVIL,35400.0,Cali
4817,RME362,Usados,Audi,Q5,2017,,608012,109400000.0,CAMPERO,86900.0,Medellín
4818,PEO885,Usados,Dodge,Journey,2018,,2406042,57000000.0,CAMIONETA PASAJ.,55900.0,Cartagena
4819,JAE059,Nuevos,Foton,Frr-s,2023,0.0,18904074,170000000.0,CAMION,178500.0,Medellín
4820,DGR457,Nuevos,Jac,Hfc1036kn,2023,0.0,11304048,97990000.0,CAMION,113500.0,Cartagena
4821,NMV545,Nuevos,Volkswagen,T-cross,2021,,9206077,91800000.0,CAMIONETA PASAJ.,79000.0,Bogotá
4822,YND561,Usados,Nissan,Qashqai [3],2016,,6406127,65300000.0,CAMIONETA PASAJ.,57100.0,Bogotá
4823,EAV771,Nuevos,Renault,Stepway,2025,,8001210,79990000.0,AUTOMOVIL,75400.0,Cali
4824,HSQ228,Nuevos,Hyundai,Graviti,2023,,3201377,61700000.0,AUTOMOVIL,62500.0,Bogotá
4825,NMS972,Nuevos,Mazda,2 [2],2025,,2431,87400000.0,,,Cúcuta
4826,GWT158,Nuevos,Nissan,March,2020,,6401233,42700000.0,AUTOMOVIL,43900.0,Bogotá
4827,GXN264,Nuevos,Jmc,Jx,2023,,15804023,94990000.0,CAMION,94500.0,Cartagena
4828,QVT100,Nuevos,Renault,Kwid,2023,0.0,8001213,59900000.0,AUTOMOVIL,45400.0,Soacha
4829,HJG707,Usados,Chevrolet,Spark [3],2017,,1601304,37800000.0,AUTOMOVIL,34200.0,Cali
4830,HFS362,Usados,Mazda,Cx30,2023,,5606101,118000000.0,CAMIONETA PASAJ.,109500.0,Soledad
4831,QXY841,Usados,,,2020,66962.0,4601322,46000000.0,AUTOMOVIL,0.0,Cúcuta
4832,UPH249,Usados,Nissan,Sentra,2020,,6401229,63957000.0,AUTOMOVIL,59200.0,Santa Marta
4833,DKX093,Usados,Chevrolet,Spark [3],2019,,1601324,38300000.0,AUTOMOVIL,37000.0,Cali
4834,MFP680,Usados,Ford,Ecosport [2],2016,,3006132,51400000.0,CAMIONETA PASAJ.,43700.0,Barranquilla
4835,TPH871,Usados,Chevrolet,Tracker,2016,,1606222,45900000.0,CAMIONETA PASAJ.,40200.0,Medellín
4836,TRX041,Nuevos,Chevrolet,Onix [2],2023,,1601339,73120000.0,AUTOMOVIL,60100.0,Medellín
4837,YLD954,Nuevos,Mazda,Cx5 [fl],2022,27408.0,5606089,118100000.0,CAMIONETA PASAJ.,133500.0,Villavicencio
4838,EXY509,Nuevos,Volkswagen,T-cross,2023,,9206086,100990000.0,CAMIONETA PASAJ.,0.0,Cali
4839,IBH642,Usados,Chevrolet,Sail,2019,,1601312,33962500.0,AUTOMOVIL,33400.0,Medellín
4840,CNF790,Nuevos,Chevrolet,Sail,2017,,1601291,32400000.0,AUTOMOVIL,30300.0,Soledad
4841,RJU263,Nuevos,Kia,Picanto [3],2025,,2199,59490001.0,,,Bogotá
4842,QCG485,Usados,Ford,Fiesta [4],2012,,1088,32535000.0,,,Bogotá
4843,TXV803,Usados,Renault,Duster,2014,,8006033,42200000.0,CAMIONETA PASAJ.,40500.0,Cali
4844,ABH789,Usados,Chevrolet,Sail,2019,,1601312,36600000.0,AUTOMOVIL,33400.0,Bucaramanga
4845,HRX211,Usados,Honda,Wrv,2019,44988.0,3406039,69500000.0,CAMIONETA PASAJ.,53400.0,Ibagué
4846,UAQ746,Usados,Renault,Stepway,2020,10.0,8001193,51100000.0,AUTOMOVIL,49700.0,Soacha
4847,RAW293,Usados,Nissan,Kicks,2021,,2780,93063000.0,,,Cúcuta
4848,OIA666,Usados,Chevrolet,Aveo,2013,,1601146,27600000.0,AUTOMOVIL,29100.0,Cartagena
4849,YBD150,Usados,Mazda,3 [3],2021,,5601181,88200000.0,AUTOMOVIL,83000.0,Bogotá
4850,DEG188,Usados,Bmw,X4,2021,,808060,221200000.0,CAMPERO,184700.0,Bogotá
4851,ZQP563,Usados,Suzuki,Swift [3],2023,,8801053,57300000.0,AUTOMOVIL,52700.0,Bogotá
4852,SFQ183,Usados,Volkswagen,Gol [3],2014,,9201180,31400000.0,AUTOMOVIL,32300.0,Santa Marta
4853,VFC186,Usados,Chevrolet,Sail,2016,,1601291,31100000.0,AUTOMOVIL,28900.0,Bogotá
4854,FQY607,Usados,Hyundai,Eon,2016,,3201321,27900000.0,AUTOMOVIL,28000.0,Barranquilla
4855,MAG017,Usados,,,2023,17071.0,4601110,44300000.0,AUTOMOVIL,0.0,Villavicencio
4856,YKI125,Usados,Renault,Duster,2019,40999.0,8006051,56900000.0,CAMIONETA PASAJ.,52200.0,Cúcuta
4857,MBL087,Usados,Chevrolet,Captiva,2012,,1606213,33900000.0,CAMIONETA PASAJ.,33800.0,Bogotá
4858,ENB309,Usados,Ford,Fiesta [4],2012,,3001125,31500000.0,AUTOMOVIL,31000.0,Bogotá
4859,IZO923,Usados,,,2019,,9006142,138000000.0,CAMIONETA PASAJ.,0.0,Cúcuta
4860,TOE000,Usados,Mazda,Cx30,2021,20410.0,5606101,94900000.0,CAMIONETA PASAJ.,94700.0,Cali
4861,VQO339,Usados,Mazda,3 [3],2015,71129.0,5601141,55302000.0,AUTOMOVIL,48900.0,Soacha
4862,WER352,Nuevos,Cupra,Formentor,2023,,43206001,157990000.0,CAMIONETA PASAJ.,116900.0,Villavicencio
4863,MRF660,Nuevos,Great Wall,Wingle 7,2021,,16721029,107200000.0,PICKUP DOBLE CAB,89200.0,Cali
4864,XCE817,Usados,Kia,Sportage [3],2020,,4606137,106900000.0,CAMIONETA PASAJ.,102700.0,Medellín
4865,OTM720,Nuevos,Volkswagen,Nivus,2022,,9206082,78990000.0,CAMIONETA PASAJ.,78100.0,Cúcuta
4866,DIA639,Usados,Renault,Logan [2],2020,,8001187,41600000.0,AUTOMOVIL,40400.0,Barranquilla
4867,ZKY612,Nuevos,Chevrolet,Van N400,2023,,1607014,80800000.0,CAMIONETA REPAR,77000.0,Bogotá
4868,PNC752,Nuevos,Byd,Seagull,2025,18.0,11101033,86990000.0,AUTOMOVIL,80900.0,Medellín
4869,RFU365,Nuevos,Suzuki,Vitara,2023,,8808042,90900000.0,CAMPERO,90000.0,Soacha
4870,ZAE170,Nuevos,Jac,Hfc1037,2023,,11321005,103700000.0,PICKUP DOBLE CAB,87000.0,Cartagena
4871,UOL257,Nuevos,Nissan,March,2024,29685.0,6401196,78990000.0,AUTOMOVIL,0.0,Bogotá
4872,SVW449,Usados,Kia,Seltos,2023,,223320,87500000.0,,,Bucaramanga
4873,QJG838,Usados,Mazda,3 [3],2012,,5602419,35100000.0,AUTOMOVIL,34800.0,Medellín
4874,DWF615,Nuevos,Volkswagen,Gol [7],2018,,9201225,37900000.0,AUTOMOVIL,38600.0,Pereira
4875,XUE665,Usados,Ford,Focus [3],2014,,3001132,40400000.0,AUTOMOVIL,34900.0,Bogotá
4876,IOK053,Usados,Ford,Escape [3] [fl],2013,47781.0,1150,56890333.0,,,Medellín
4877,OZI785,Usados,Renault,Sandero,2013,,8001157,29500000.0,AUTOMOVIL,31000.0,Barranquilla
4878,DEV547,Usados,Ford,Escape [3],2014,50216.0,3008052,66573667.0,CAMPERO,53100.0,Medellín
4879,DGT738,Usados,Mercedes Benz,Cla 180,2018,28082.0,5801317,95400000.0,AUTOMOVIL,95400.0,Cali
4880,HAA693,Usados,Chevrolet,Tracker,2016,,1606224,48000000.0,CAMIONETA PASAJ.,42300.0,Bogotá
4881,VLR885,Nuevos,Foton,Mini Truck,2024,0.0,18921005,80990000.0,PICKUP DOBLE CAB,61700.0,Soledad
4882,JRH390,Nuevos,Ford,Escape [4],2024,10.0,3006156,109990000.0,CAMIONETA PASAJ.,115000.0,Ibagué
4883,JOO281,Nuevos,Dfac,Dfa,2023,0.0,38704020,174990000.0,CAMION,194400.0,Medellín
4884,MBU572,Usados,Nissan,March,2016,,6401215,35700000.0,AUTOMOVIL,35000.0,Santa Marta
4885,BSO688,Nuevos,Kia,Seltos,2023,,4606145,103490000.0,CAMIONETA PASAJ.,99900.0,Bucaramanga
4886,WJU484,Nuevos,Kia,Sonet,2024,,4606148,90200000.0,CAMIONETA PASAJ.,90600.0,Cúcuta
4887,QHJ007,Nuevos,Citroen,C4 [2],2023,,1806037,82800000.0,CAMIONETA PASAJ.,71900.0,Medellín
4888,MES234,Nuevos,Chevrolet,Onix [2],2023,,1601344,61700000.0,AUTOMOVIL,60900.0,Medellín
4889,EWR939,Usados,Renault,Duster,2020,35130.0,8006053,68500000.0,CAMIONETA PASAJ.,67100.0,Bogotá
4890,TDX013,Nuevos,Suzuki,S-cross,2022,,8806015,69200000.0,CAMIONETA PASAJ.,69800.0,Ibagué
4891,ZNT604,Nuevos,Suzuki,Fronx,2024,,8806035,104990000.0,CAMIONETA PASAJ.,107600.0,Cartagena
4892,KRO639,Usados,,,2023,,18911057,189634263.156,CHASIS,172900.0,Bucaramanga
4893,LYX899,Usados,Chevrolet,Tracker,2016,,1606224,48000000.0,CAMIONETA PASAJ.,42300.0,Soacha
4894,KWN191,Nuevos,Kia,Picanto [3],2025,,2199,58990000.0,,,Medellín
4895,JPL158,Nuevos,Ram,700,2025,,79145,72990000.0,,,Medellín
4896,LUS296,Nuevos,Renault,Duster [2],2022,,8006064,82256000.0,CAMIONETA PASAJ.,80400.0,Medellín
4897,PKK371,Nuevos,Chevrolet,Onix [2],2023,0.0,1601340,70000000.0,AUTOMOVIL,65900.0,Bogotá
4898,HOZ615,Nuevos,Kia,Picanto [3],2023,,4601252,50100000.0,AUTOMOVIL,55600.0,Medellín
4899,QBQ992,Usados,Mazda,3,2012,,5601117,43000000.0,AUTOMOVIL,41300.0,Bogotá
4900,YJT040,Usados,Chevrolet,Sail,2017,,1601254,36157000.0,AUTOMOVIL,30300.0,Barranquilla
4901,MVL365,Nuevos,Fiat,Cronos,2019,,2801139,50900000.0,AUTOMOVIL,43600.0,Bogotá
4902,DZQ851,Usados,Toyota,Fortuner [2],2020,,9006171,169150000.0,CAMIONETA PASAJ.,184500.0,Soledad
4903,FBS753,Nuevos,Ford,Ranger [5] [fl],2022,,3021085,255000000.0,PICKUP DOBLE CAB,225900.0,Cartagena
4904,YLN134,Usados,Chevrolet,Sail,2017,,1601256,33900000.0,AUTOMOVIL,32000.0,Bogotá
4905,AGX546,Usados,Renault,Logan [2],2018,95249.0,8001189,37700000.0,AUTOMOVIL,36600.0,Cali
4906,YGP923,Usados,Renault,Logan [2],2017,,8001171,39300000.0,AUTOMOVIL,38300.0,Medellín
4907,MUX075,Usados,Renault,Sandero [2],2017,3868.0,8001186,45500000.0,AUTOMOVIL,42200.0,Cartagena
4908,JOH160,Usados,Kia,Rio,2021,,4601258,62800000.0,AUTOMOVIL,56500.0,Bogotá
4909,APT531,Nuevos,Volkswagen,Taos,2022,,9206089,158990000.0,CAMIONETA PASAJ.,112200.0,Bucaramanga
4910,ARS131,Usados,Honda,Wrv,2019,44988.0,3406039,69500000.0,CAMIONETA PASAJ.,53400.0,Bucaramanga
4911,QWO429,Nuevos,Renault,Captur,2020,,8006056,79400000.0,CAMIONETA PASAJ.,69700.0,Barranquilla
4912,QWV353,Usados,Mercedes Benz,C 200,2008,,5801091,42300000.0,AUTOMOVIL,42300.0,Barranquilla
4913,XQP009,Usados,Nissan,Qashqai [3],2015,,6406126,63100000.0,CAMIONETA PASAJ.,56100.0,Soledad
4914,OVL285,Nuevos,Ford,Ranger,2022,24577.0,3021079,138100000.0,PICKUP DOBLE CAB,141700.0,Ibagué
4915,HKH399,Nuevos,Mitsubishi,L200 [5] [fl],2023,10.0,6221033,189000000.0,PICKUP DOBLE CAB,202300.0,Medellín
4916,ROV765,Nuevos,Volkswagen,T-cross,2023,,9206084,108000000.0,CAMIONETA PASAJ.,91300.0,Bucaramanga
4917,YRX477,Usados,Chevrolet,Tracker,2014,,1606223,42400000.0,CAMIONETA PASAJ.,38200.0,Ibagué
4918,KAI701,Usados,Renault,Duster,2015,,8008006,53557000.0,CAMPERO,45200.0,Medellín
4919,PRO387,Usados,Toyota,Corolla [12],2019,17512.0,9001140,85000000.0,AUTOMOVIL,70200.0,Bogotá
4920,NAT000,Nuevos,Nissan,Np 300 Frontier [2],2019,,6421068,129100000.0,PICKUP DOBLE CAB,106000.0,Medellín
4921,JZQ871,Usados,,,2023,,18920004,89340845.46,PICKUP SENCILLA,53400.0,Cúcuta
4922,SYC221,Usados,Chevrolet,Onix [2],2021,,1601343,60500000.0,AUTOMOVIL,54100.0,Soledad
4923,KJM867,Nuevos,Bmw,F 750,2022,,817072,69600000.0,MOTOCICLETA,62700.0,Medellín
4924,MUR395,Nuevos,Volkswagen,Taos,2022,,9206088,107990000.0,CAMIONETA PASAJ.,107400.0,Medellín
4925,TBX018,Usados,Renault,Duster,2016,,8006034,50900000.0,CAMIONETA PASAJ.,47200.0,Medellín
4926,RKN427,Usados,Suzuki,Swift [3],2016,,8801022,33800000.0,AUTOMOVIL,37100.0,Cali
4927,FFD163,Usados,Chevrolet,Sail,2013,,405,24000000.0,,,Bucaramanga
4928,CLG676,Nuevos,Kia,Picanto [3] [fl],2023,,4601316,62990000.0,AUTOMOVIL,60200.0,Cúcuta
4929,HMW426,Usados,,,2022,,1606200,111188532.468,CAMIONETA PASAJ.,0.0,Bogotá
4930,OAX832,Usados,,,2023,53002.0,9206093,123600000.0,CAMIONETA PASAJ.,75100.0,Cali
4931,DMH946,Usados,Kia,Rio R,2016,,4601197,41400000.0,AUTOMOVIL,38100.0,Cali
4932,DGH800,Nuevos,Mazda,2 [2],2025,,2431,84000000.0,,,Soledad
4933,IOM547,Usados,Kia,Picanto [3],2018,,4601240,32400000.0,AUTOMOVIL,36500.0,Bogotá
4934,ZUM413,Nuevos,Jmc,Jx,2023,,15812034,96990000.0,FURGON,111200.0,Ibagué
4935,IQH682,Nuevos,Kia,Picanto [3],2025,,4601332,58990000.0,AUTOMOVIL,57700.0,Bogotá
4936,NPR895,Nuevos,Kia,Picanto [3],2020,,4601251,44300000.0,AUTOMOVIL,43300.0,Medellín
4937,YYL529,Nuevos,Mercedes Benz,Gla 250,2025,,5806107,249900000.0,CAMIONETA PASAJ.,232400.0,Cartagena
4938,SZX694,Nuevos,Kia,Rio,2020,,4601258,59600000.0,AUTOMOVIL,52700.0,Cartagena
4939,DFF948,Usados,Chevrolet,Colorado [fl],2023,,1621104,178700000.0,PICKUP DOBLE CAB,138300.0,Soledad
4940,XXD375,Usados,Volkswagen,Amarok [fl],2021,28901.0,9221019,109032000.0,PICKUP DOBLE CAB,107500.0,Bogotá
4941,HDT007,Nuevos,Renault,Duster,2024,0.0,8006034,89100000.0,CAMIONETA PASAJ.,0.0,Bogotá
4942,OLV527,Usados,Chevrolet,Tracker,2015,,1606222,43300000.0,CAMIONETA PASAJ.,38700.0,Pereira
4943,ILK040,Usados,Volkswagen,Gol [5],2019,,9201223,44800000.0,AUTOMOVIL,40800.0,Medellín
4944,ABO978,Usados,Chevrolet,Sail,2018,,1601312,34687500.0,AUTOMOVIL,33100.0,Cali
4945,BVG836,Nuevos,Foton,Fhr,2024,2001.0,18904085,97990000.0,CAMION,103500.0,Ibagué
4946,SLR639,Nuevos,Kia,Seltos,2025,,223320,117990000.0,,,Soledad
4947,KHZ815,Nuevos,Kia,Sportage [4],2024,,2229,161166000.0,,,Ibagué
4948,WAB975,Nuevos,Chevrolet,Beat,2019,,1601322,40300000.0,AUTOMOVIL,38700.0,Pereira
4949,BXY321,Nuevos,Chevrolet,Blazer,2022,,1606242,182990000.0,CAMIONETA PASAJ.,144900.0,Cali
4950,GAT428,Usados,Chevrolet,Sail,2018,,1601312,35100000.0,AUTOMOVIL,33100.0,Barranquilla
4951,XJP208,Usados,Kia,Picanto [3],2018,,4601253,41700000.0,AUTOMOVIL,42900.0,Villavicencio
4952,BKE635,Nuevos,Citroen,C4 [2],2020,,1806037,69900000.0,CAMIONETA PASAJ.,68900.0,Soacha
4953,AMO641,Nuevos,Chevrolet,Captiva,2012,,1606221,33700000.0,CAMIONETA PASAJ.,30800.0,Bogotá
4954,JDF375,Usados,,,2019,65209.0,3008046,87000000.0,CAMPERO,0.0,Cali
4955,DUZ697,Nuevos,Kia,K3 Cross,2025,,4606174,105947000.0,CAMIONETA PASAJ.,95800.0,Medellín
4956,WJD312,Usados,Chevrolet,Sail,2016,,1601291,31100000.0,AUTOMOVIL,28900.0,Bogotá
4957,LYD852,Usados,Suzuki,Swift [3],2023,,8801052,50264000.0,AUTOMOVIL,49600.0,Medellín
4958,IPG954,Nuevos,Suzuki,Swift [4],2022,,8801057,67490000.0,AUTOMOVIL,60200.0,Cartagena
4959,GYT215,Usados,Chevrolet,Sail,2018,,1601256,35400000.0,AUTOMOVIL,33800.0,Cartagena
4960,BZN742,Usados,Citroen,C4 [2],2023,,1806037,82800000.0,CAMIONETA PASAJ.,71900.0,Cartagena
4961,OMM195,Usados,Ford,Fiesta [4],2016,,3001135,45700000.0,AUTOMOVIL,38800.0,Cartagena
4962,TBU812,Usados,Renault,Stepway,2015,,8001156,36900000.0,AUTOMOVIL,37000.0,Bogotá
4963,OCR622,Nuevos,Volkswagen,Constellation,2023,,9222085,328806723.0,REMOLCADOR,289500.0,Ibagué
4964,KTT981,Nuevos,Ram,V700,2023,0.0,40807001,64990000.0,CAMIONETA REPAR,43700.0,Cartagena
4965,QFG001,Usados,Kia,Sportage [4],2012,,4606071,58800000.0,CAMIONETA PASAJ.,53400.0,Bogotá
4966,YVW767,Usados,Ford,Ranger,2017,,3021076,123000000.0,PICKUP DOBLE CAB,114300.0,Soledad
4967,JOJ709,Usados,Mercedes Benz,Glb 200,2021,48796.0,5806080,170300000.0,CAMIONETA PASAJ.,143300.0,Santa Marta
4968,MNG723,Usados,Nissan,March,2022,,6401256,55400000.0,AUTOMOVIL,50600.0,Cali
4969,EIB357,Usados,Mazda,2 [2],2013,119678.0,5601121,36000000.0,AUTOMOVIL,36300.0,Cúcuta
4970,XJE048,Nuevos,Nissan,Kicks,2025,,2780,95990000.0,,,Barranquilla
4971,XGU181,Usados,Renault,Symbol Ii,2012,,8001124,24000000.0,AUTOMOVIL,25300.0,Bogotá
4972,LZN686,Nuevos,Chevrolet,Colorado [fl],2023,,1621102,166900000.0,PICKUP DOBLE CAB,134800.0,Cali
4973,TQK537,Nuevos,Hyundai,Getz [1],2023,,3201108,64990000.0,AUTOMOVIL,0.0,Ibagué
4974,OBX435,Nuevos,Nissan,Kicks,2022,,6406140,77200000.0,CAMIONETA PASAJ.,75100.0,Soacha
4975,GJR286,Usados,,,2022,,9206093,92934124.404,CAMIONETA PASAJ.,67800.0,Cartagena
4976,NQK790,Nuevos,Mg,Zs,2025,7049.0,6106002,69000000.0,CAMIONETA PASAJ.,69800.0,Cali
4977,UXJ531,Usados,Ford,Fusion [3],2013,,3001134,52000000.0,AUTOMOVIL,49900.0,Soacha
4978,WAE474,Usados,Hyundai,Tucson Ix 35,2015,,3206066,60657000.0,CAMIONETA PASAJ.,56400.0,Bucaramanga
4979,OUW126,Usados,Chevrolet,Sail,2015,,1601291,29600000.0,AUTOMOVIL,27600.0,Medellín
4980,AUM787,Nuevos,Renault,Kwid,2023,0.0,8001213,60000000.0,AUTOMOVIL,45400.0,Medellín
4981,PIM446,Usados,Kia,Carens [3],2015,,4606082,54900000.0,CAMIONETA PASAJ.,52000.0,Cartagena
4982,SEX803,Nuevos,Foton,Fhr,2025,,18904092,98653865.0,CAMION,102300.0,Medellín
4983,ZFM198,Usados,Toyota,Yaris [3] [fl],2021,,9001142,67000000.0,AUTOMOVIL,74300.0,Medellín
4984,XUY916,Nuevos,Mazda,3 [3],2017,,5601144,58900000.0,AUTOMOVIL,52800.0,Cartagena
4985,IGA372,Nuevos,Suzuki,Fronx,2024,,8806035,116990001.0,CAMIONETA PASAJ.,107600.0,Cali
4986,GRM479,Nuevos,Foton,Frr-s,2022,,18904066,162300000.0,CAMION,162300.0,Bogotá
4987,HZP834,Usados,Mazda,2 [2],2019,,5601168,60100000.0,AUTOMOVIL,51300.0,Bogotá
4988,MMM009,Usados,Kia,Rio,2018,,4601259,48400000.0,AUTOMOVIL,44100.0,Cali
4989,KLT240,Nuevos,Chevrolet,Beat,2021,,1601320,43800000.0,AUTOMOVIL,40600.0,Medellín
4990,CQS942,Usados,Chevrolet,Spark [3],2019,,1601325,38800000.0,AUTOMOVIL,39500.0,Medellín
4991,PIL706,Nuevos,Foton,Fqr,2023,0.0,18904067,172990000.0,CAMION,191900.0,Cali
4992,FPD289,Nuevos,Suzuki,Swift [3],2023,,8801057,65000000.0,AUTOMOVIL,63600.0,Bucaramanga
4993,NJV728,Usados,Renault,Duster,2017,,8006054,51600000.0,CAMIONETA PASAJ.,48400.0,Cali
4994,HQS423,Nuevos,Mazda,Mx30,2023,9978.0,5606112,163815000.0,CAMIONETA PASAJ.,117900.0,Bogotá
4995,ZNF694,Usados,Chevrolet,Spark [3],2012,,1601240,27700000.0,AUTOMOVIL,29200.0,Bucaramanga
4996,XCI223,Nuevos,Chevrolet,Colorado [fl],2022,,1621100,180800000.0,PICKUP DOBLE CAB,149100.0,Bogotá
4997,UCF596,Nuevos,Chevrolet,Beat,2022,,1601320,41990000.0,AUTOMOVIL,43200.0,Bogotá
4998,ENF029,Usados,Mazda,3,2012,,3006126,39875000.0,CAMIONETA PASAJ.,0.0,Medellín
4999,FWO226,Nuevos,Toyota,Yaris Cross,2022,,9006181,120995000.0,CAMIONETA PASAJ.,104000.0,Barranquilla
5000,CVC364,Nuevos,Foton,Mini Truck,2025,,18920004,82990000.0,PICKUP SENCILLA,65100.0,Bucaramanga
5001,RYV687,Usados,Chevrolet,Sail,2017,,1601256,33900000.0,AUTOMOVIL,32000.0,Bucaramanga
5002,ESO852,Usados,Nissan,March,2015,,6401219,33200000.0,AUTOMOVIL,32300.0,Medellín
5003,EMH405,Usados,Mazda,3 [3],2016,,5601143,65400000.0,AUTOMOVIL,59800.0,Soacha
5004,CYP994,Usados,Nissan,Np 300 Frontier [2],2017,,6420041,89100000.0,PICKUP SENCILLA,85200.0,Bucaramanga
5005,AFD640,Nuevos,Nissan,Kicks,2018,,6406131,73000000.0,CAMIONETA PASAJ.,63600.0,Cartagena
5006,IMW719,Nuevos,Suzuki,S-cross,2022,,8806016,72200000.0,CAMIONETA PASAJ.,68800.0,Bogotá
5007,AAA080,Nuevos,Kia,Picanto [3],2022,,4601251,48890000.0,AUTOMOVIL,48200.0,Bucaramanga
5008,ZOW146,Usados,Chevrolet,Tracker,2016,,1606224,48000000.0,CAMIONETA PASAJ.,42300.0,Ibagué
5009,TQI133,Usados,Ford,Ecosport [2],2015,84900.0,3006130,52700000.0,CAMIONETA PASAJ.,42900.0,Barranquilla
5010,TDB210,Nuevos,Mazda,2 [2],2025,,2431,101457000.0,,,Bogotá
5011,EGA244,Usados,Mazda,3 [3],2018,,5601142,67300000.0,AUTOMOVIL,65400.0,Medellín
5012,SZJ687,Usados,Chevrolet,Sail,2014,,1601254,27500000.0,AUTOMOVIL,27400.0,Cartagena
5013,VVG070,Usados,Chevrolet,Tracker,2014,,1606224,42400000.0,CAMIONETA PASAJ.,38700.0,Bogotá
5014,NWJ603,Nuevos,Volkswagen,Nivus,2023,,9206083,131990000.0,CAMIONETA PASAJ.,87300.0,Bogotá
5015,CSM337,Usados,Chevrolet,Sail,2014,,1601256,29700000.0,AUTOMOVIL,27700.0,Bogotá
5016,IUR886,Usados,Renault,Duster,2013,,8006034,40900000.0,CAMIONETA PASAJ.,38200.0,Cartagena
5017,SZU201,Usados,Chevrolet,Spark [3],2019,,1601324,38300000.0,AUTOMOVIL,37000.0,Santa Marta
5018,ZKR749,Nuevos,Renault,Duster,2025,,8006034,84481000.0,CAMIONETA PASAJ.,0.0,Bogotá
5019,MMT186,Usados,Kia,Rio R,2015,,4601180,39900000.0,AUTOMOVIL,37100.0,Bogotá
5020,HAW946,Nuevos,Ford,Explorer [6],2021,,3006146,231700000.0,CAMIONETA PASAJ.,184700.0,Bogotá
5021,MYQ515,Nuevos,Kia,Picanto [3],2022,,4601251,51290000.0,AUTOMOVIL,48200.0,Medellín
5022,GBA702,Usados,Chevrolet,Spark [3],2016,,1601274,33200000.0,AUTOMOVIL,33800.0,Cali
5023,GZP047,Usados,Chevrolet,Captiva,2011,,1606213,31700000.0,CAMIONETA PASAJ.,31500.0,Cartagena
5024,QJT789,Nuevos,Nissan,Kicks,2019,,6406132,75700000.0,CAMIONETA PASAJ.,68800.0,Bogotá
5025,HJE530,Nuevos,Volkswagen,T-cross,2022,,9206084,95490000.0,CAMIONETA PASAJ.,85100.0,Bogotá
5026,XSN156,Usados,Hyundai,Tucson Ix 35,2012,,3206065,48600000.0,CAMIONETA PASAJ.,45800.0,Bogotá
5027,JNW515,Nuevos,Mazda,Cx3,2019,,5606084,64100000.0,CAMIONETA PASAJ.,86000.0,Villavicencio
5028,BUU840,Usados,Chevrolet,Tracker,2016,,1606223,47000000.0,CAMIONETA PASAJ.,41600.0,Bogotá
5029,YRV022,Usados,Chevrolet,Spark [3],2013,,1601240,28600000.0,AUTOMOVIL,30100.0,Ibagué
5030,UDB125,Usados,Renault,Stepway,2011,,8001129,30400000.0,AUTOMOVIL,28900.0,Soacha
5031,CZZ539,Usados,Kia,Sportage [4],2017,,2229,81300000.0,,,Bogotá
5032,IRA640,Usados,Volkswagen,Nivus,2022,,9206083,96400000.0,CAMIONETA PASAJ.,81400.0,Bogotá
5033,ABT070,Nuevos,Mazda,Cx5 [fl],2022,,5606086,124700000.0,CAMIONETA PASAJ.,111700.0,Bogotá
5034,DCG272,Nuevos,Suzuki,Swift [3],2023,,8801057,65000000.0,AUTOMOVIL,63600.0,Ibagué
5035,ETQ945,Usados,Renault,Kwid [fl],2023,,8001216,48400000.0,AUTOMOVIL,43300.0,Cali
5036,YUP615,Usados,Chevrolet,Captiva,2022,,460,99779920.0,,,Bogotá
5037,NPU178,Usados,Chevrolet,Spark [3],2019,,1601323,43000000.0,AUTOMOVIL,36200.0,Bogotá
5038,MII142,Nuevos,Byd,E2,2022,12103.0,11106004,98400000.0,CAMIONETA PASAJ.,98400.0,Bucaramanga
5039,QEI319,Usados,Hyundai,Tucson Ix 35,2012,,3206065,48600000.0,CAMIONETA PASAJ.,45800.0,Bogotá
5040,FPY389,Usados,Chevrolet,Tracker,2013,,1606223,40500000.0,CAMIONETA PASAJ.,36600.0,Cartagena
5041,JEO682,Usados,Volkswagen,Gol [6],2020,,9201263,45400000.0,AUTOMOVIL,45900.0,Santa Marta
5042,CTX761,Nuevos,Mercedes Benz,Glc 300,2022,,5806064,246900000.0,CAMIONETA PASAJ.,0.0,Medellín
5043,VRJ290,Usados,Audi,Q5,2018,,608015,126400000.0,CAMPERO,107900.0,Cúcuta
5044,PWO791,Usados,Renault,Koleos [1][fl][2],2015,68236.0,8006044,57100000.0,CAMIONETA PASAJ.,51800.0,Cali
5045,ATG591,Usados,Toyota,Fortuner [2],2020,,9006172,170865200.0,CAMIONETA PASAJ.,169000.0,Soledad
5046,UFG565,Usados,Renault,Sandero [2],2017,3868.0,8001186,45500000.0,AUTOMOVIL,42200.0,Bogotá
