,id_transaccion,id_vehiculo,fecha_trx,tipo_operacion,monto,tasa_interes,fecha_financiacion,id_deudor,edad_cliente,ingresos_mensuales,Ciudad_cliente
6019,9840244,FSU971,06/04/2022,Leasing,115981334,,01/03/2022,6635886,67,22214457,Barranquilla
6020,3264552,BPE014,01/11/2022,Contado,150894095,,21/09/2022,6309220,40,12351790,Bogotá
6021,4962487,RQD205,23/12/2024,Leasing,120897347,,28/08/2024,8733716,51,3646108,Cali
6022,5276456,HGY022,30/01/2023,Leasing,146418020,,11/12/2022,2630438,47,8487675,Ibagué
6023,7854979,HKQ524,28/05/2023,Contado,87003605,,25/04/2023,1865160,47,4876554,Bucaramanga
6024,2413653,NKM000,26/11/2021,Credito,157264026,Preferencial,11/10/2021,7900371,34,32427048,Bogotá
6025,6921614,TGG749,13/09/2024,Credito,100524063,General,04/07/2024,9391683,44,8564188,Cúcuta
6026,1849977,DSK837,04/04/2024,Leasing,106198208,,14/12/2023,7175990,33,10350622,Soledad
6027,3020630,UCD207,03/12/2024,Leasing,84546241,,26/10/2024,4963805,34,6050371,Cali
6028,6287454,VJO600,15/06/2024,Contado,75572767,,18/02/2024,6088045,45,15439017,Medellín
6029,5893499,VLF413,01/06/2024,Credito,84910659,General,09/03/2024,4186888,41,23055844,Ibagué
6030,1036360,KTL851,20/06/2024,Credito,143219179,General,19/05/2024,1051569,40,5111898,Cúcuta
6031,5385962,PET939,29/02/2024,Credito,116082319,General,08/12/2023,4606764,50,30423447,Barranquilla
6032,8367447,ZMC818,12/02/2024,Leasing,57866865,,15/11/2023,4089418,27,15154197,Bogotá
6033,9118952,TDM945,15/12/2023,Credito,97666972,Preferencial,26/08/2023,6895318,38,17114615,Cali
6034,9762765,NQM729,21/06/2024,Credito,120117324,General,01/05/2024,6873151,42,22525745,Bogotá
6035,6252940,ZOK603,08/01/2021,Contado,107379872,,02/12/2020,9455939,41,19908605,Soledad
6036,8599433,QCY475,08/02/2024,Credito,59582575,General,20/11/2023,9937263,23,18678516,Medellín
6037,3434497,RML853,27/12/2021,Leasing,134921675,,26/09/2021,4452207,41,12782390,Bogotá
6038,9849810,JJH291,10/01/2023,Leasing,40004601,,08/11/2022,8345199,51,20929978,Soacha
6039,1206605,CHD738,08/03/2023,Leasing,90322953,,23/11/2022,8501655,45,31943909,Villavicencio
6040,5521143,BCI957,25/08/2021,Credito,113156584,General,09/06/2021,2326508,39,11223597,Cartagena
6041,4838523,DMD838,23/12/2022,Leasing,45208270,,31/10/2022,1299703,66,23497732,Cali
6042,7536113,NMO641,13/01/2023,Contado,48162383,,18/09/2022,3703737,63,9582071,Medellín
6043,3730423,RER188,01/08/2022,Contado,152634389,,17/06/2022,5648858,43,18061511,Cali
6044,2562243,UKJ185,09/02/2024,Contado,90528845,,05/12/2023,9206887,31,10463630,Bogotá
6045,4267761,BOJ242,04/12/2023,Credito,93902607,General,31/10/2023,9927736,46,23449369,Bogotá
6046,8058110,THL915,12/01/2023,Leasing,69672344,,30/10/2022,2159842,56,5527688,Medellín
6047,2762328,OUA861,10/02/2022,Leasing,142486767,,10/12/2021,8777296,64,3767609,Bogotá
6048,1979471,HTG727,03/08/2022,Contado,126930527,,11/04/2022,9981405,42,7053846,Bogotá
6049,5037485,KUG689,24/07/2023,Contado,106645958,,18/05/2023,5642181,41,5993240,Bogotá
6050,5668375,KGE456,14/07/2023,Contado,81531530,,10/04/2023,1892590,37,28948175,Bogotá
6051,5375272,XYQ477,06/06/2021,Credito,72796501,Preferencial,13/04/2021,3292775,36,12821567,Bogotá
6052,3258717,ULJ390,25/08/2024,Credito,41461963,Premium,22/05/2024,2334496,33,24185205,Soacha
6053,6471902,INW525,25/06/2023,Contado,100404097,,14/04/2023,4807125,66,15506731,Bogotá
6054,2100500,VMG391,29/05/2023,Contado,38631020,,23/04/2023,5540283,40,24701108,Bucaramanga
6055,3976942,SLX856,22/03/2024,Leasing,137769605,,16/02/2024,1688792,64,31153657,Bogotá
6056,7543878,PIK654,08/12/2023,Credito,32707599,Preferencial,01/11/2023,8935889,35,15516473,Bogotá
6057,4991118,NPB643,28/07/2024,Leasing,148760604,,26/04/2024,5220750,50,32633097,Cali
6058,8780043,BEV255,24/11/2023,Contado,149039086,,06/10/2023,3558258,46,31819121,Bogotá
6059,4220035,NBS292,31/07/2023,Contado,49197256,,10/05/2023,9874294,29,13727504,Cali
6060,4136610,ISJ144,25/09/2022,Leasing,156344118,,17/07/2022,5667297,59,4942715,Soacha
6061,9593223,POO638,31/10/2024,Credito,83262528,Premium,14/09/2024,8924925,56,10665128,Medellín
6062,3532798,WKQ118,26/02/2023,Contado,122603171,,12/12/2022,9333078,55,23304917,Cartagena
6063,1301006,VKN804,20/08/2023,Contado,137874628,,26/05/2023,3741768,56,9288803,Cartagena
6064,7104402,XCP326,03/06/2023,Contado,134976963,,19/02/2023,4491243,37,10088590,Soledad
6065,6458896,HGH156,25/11/2023,Credito,83124007,Premium,11/10/2023,3726550,32,29595907,Villavicencio
6066,7665491,LLR151,22/08/2021,Contado,37018628,,27/04/2021,9245109,28,16047253,Santa Marta
6067,9771578,SKZ843,20/09/2022,Contado,52349832,,13/07/2022,8696945,47,17411822,Cúcuta
6068,6382429,XXP099,27/11/2022,Credito,189433098,Premium,25/08/2022,5291996,60,19303524,Cali
6069,9396046,SWF514,14/05/2023,Contado,54122411,,07/03/2023,8305150,24,4907070,Medellín
6070,5444959,QRD468,05/12/2024,Leasing,131842576,,26/10/2024,3420098,54,3846584,Barranquilla
6071,2458555,WNI255,22/04/2022,Credito,104580131,Premium,03/03/2022,7448541,67,21726537,Ibagué
6072,2653468,SVL751,08/01/2024,Leasing,107486880,,13/10/2023,3433920,50,18383215,Bogotá
6073,6525340,KAK645,15/04/2022,Credito,83470983,Preferencial,20/02/2022,3569050,55,2360481,Cartagena
6074,2971000,UAL030,30/06/2023,Leasing,49913057,,14/05/2023,1210905,31,13318938,Bogotá
6075,5588078,XHZ280,18/11/2021,Credito,58266459,General,26/07/2021,7739210,49,24417111,Medellín
6076,4029626,UZX112,19/07/2024,Contado,67076871,,07/04/2024,3148348,66,19147463,Cali
6077,4590196,MSR271,01/12/2024,Leasing,68176680,,05/09/2024,7969798,34,19065807,Soacha
6078,9704183,DXF185,14/01/2021,Credito,107954271,Premium,01/12/2020,1794633,62,3167335,Bucaramanga
6079,2201415,DLP458,29/12/2023,Contado,123748460,,13/11/2023,3112375,57,29858828,Soledad
6080,9551840,OZJ179,20/01/2022,Credito,82118028,Preferencial,12/12/2021,6643106,54,22051369,Medellín
6081,3515952,YOT734,05/10/2022,Leasing,104422892,,17/07/2022,9884944,28,23354743,Cartagena
6082,4404146,BFN061,19/12/2023,Contado,74702018,,06/10/2023,3163018,25,25063635,Bogotá
6083,1262947,AGH173,31/05/2024,Contado,110873064,,06/04/2024,2286127,34,16832258,Pereira
6084,4938711,DHR291,16/07/2023,Credito,85814760,Preferencial,12/05/2023,8969406,42,17637520,Villavicencio
6085,9901273,TSG459,11/05/2023,Leasing,104805175,,29/01/2023,9842622,52,18923311,Bucaramanga
6086,5867908,HWH597,31/03/2022,Contado,78121602,,25/02/2022,6221230,62,9856752,Bogotá
6087,8704084,CKQ776,27/03/2023,Contado,126011836,,17/12/2022,9531050,60,23680753,Cali
6088,9145443,SMC873,16/07/2022,Leasing,80218223,,15/04/2022,4169317,60,22182193,Bogotá
6089,8768659,UMY230,21/02/2022,Leasing,126336997,,13/12/2021,7434802,54,18663445,Barranquilla
6090,9650260,MXU565,01/05/2021,Contado,64137101,,09/02/2021,6317981,55,18618270,Soledad
6091,7816461,LBT483,03/05/2024,Contado,83597264,,21/03/2024,8603570,47,15334324,Cartagena
6092,3180108,XFS857,02/06/2021,Leasing,67489979,,13/02/2021,7783964,42,4332851,Cúcuta
6093,6725365,OHS396,11/12/2021,Contado,44990092,,29/09/2021,7039083,34,19767431,Cali
6094,8821740,FRD746,17/12/2021,Credito,73423515,Premium,04/09/2021,8890355,41,19779381,Bucaramanga
6095,4159494,GLF452,07/05/2024,Credito,110705962,Premium,23/02/2024,4953408,47,31745780,Bogotá
6096,1376234,CUS517,10/02/2022,Leasing,47394745,,08/12/2021,3030332,61,11162837,Bogotá
6097,5012718,MEK864,02/02/2024,Leasing,57822969,,14/10/2023,9361826,49,11374258,Barranquilla
6098,9940560,RRV386,20/09/2022,Credito,31416119,General,08/07/2022,9721270,32,8473840,Villavicencio
6099,4259081,PHY305,25/12/2021,Credito,98923695,Premium,31/08/2021,4608741,46,6494400,Medellín
6100,6640544,PVA112,26/07/2022,Contado,81410217,,23/05/2022,3066086,30,30832351,Bucaramanga
6101,6205766,DXS209,11/06/2024,Contado,111868132,,24/03/2024,3462362,22,6910693,Bogotá
6102,8386603,OUN082,14/07/2021,Credito,97242788,Preferencial,22/05/2021,2377285,22,4632838,Cali
6103,2714376,COV335,18/06/2022,Credito,102160775,General,10/05/2022,6264978,39,13092681,Cúcuta
6104,3248575,GHS180,19/07/2022,Contado,44910943,,17/04/2022,3510975,64,17613986,Cúcuta
6105,2320180,UZU189,15/10/2022,Leasing,60247160,,13/07/2022,4716439,55,25116284,Cartagena
6106,9532958,GZF580,12/07/2023,Leasing,91068925,,08/06/2023,8436973,39,18338151,Ibagué
6107,3756014,WJW408,14/02/2022,Leasing,43091112,,06/12/2021,7539877,49,3047239,Santa Marta
6108,8700634,SJH027,05/09/2024,Leasing,121636613,,21/07/2024,1105882,26,17982652,Bogotá
6109,6118982,RCB094,11/08/2022,Contado,125009045,,22/06/2022,2654796,31,16138481,Santa Marta
6110,2957166,FEK043,23/10/2024,Leasing,126962271,,23/07/2024,5205627,64,24238963,Cali
6111,6307736,RHO962,01/11/2021,Credito,116340633,Preferencial,19/07/2021,2482785,38,21433974,Bogotá
6112,9376522,RPU386,26/07/2023,Credito,38932902,Premium,14/05/2023,6272251,26,14802274,Cartagena
6113,8245924,NFI651,27/11/2024,Leasing,143513512,,23/09/2024,2064155,64,27716707,Medellín
6114,1343524,ZBE608,11/08/2023,Leasing,84008887,,02/07/2023,1293696,35,17746424,Soacha
6115,5351374,NJO864,27/06/2023,Contado,70633530,,19/04/2023,1022778,27,4759415,Soacha
6116,5913261,CQU389,24/07/2022,Contado,148691650,,20/05/2022,1163575,65,2717741,Bogotá
6117,7509617,NEH862,25/07/2024,Credito,43432902,Preferencial,04/04/2024,1047064,27,23004153,Ibagué
6118,2059822,FXQ244,03/03/2021,Credito,78556629,Preferencial,31/12/2020,2105792,62,13906066,Bogotá
6119,9991355,LDT477,16/03/2024,Contado,139496606,,27/11/2023,5951699,52,17953605,Ibagué
6120,6446616,TQO616,18/03/2021,Credito,134584125,General,29/11/2020,3326754,32,17424441,Bogotá
6121,5667623,STP321,07/08/2022,Leasing,52587597,,25/05/2022,7318329,47,8945567,Cali
6122,3999555,MZC616,14/02/2021,Contado,188165921,,01/12/2020,4955929,59,32754228,Medellín
6123,5582957,URG654,04/02/2022,Credito,45261287,Preferencial,08/12/2021,1206933,59,16332072,Bogotá
6124,1599016,SEN329,23/05/2021,Contado,76035326,,02/04/2021,7818423,55,8486639,Medellín
6125,1185612,CAH501,18/09/2022,Contado,54738754,,05/07/2022,4283168,36,8985082,Medellín
6126,3844753,YMA277,09/08/2023,Credito,74583317,Premium,12/04/2023,2324765,23,21677604,Medellín
6127,1462110,TQN413,05/07/2022,Contado,146024449,,19/03/2022,9153360,67,2161246,Cali
6128,3858189,ADB983,07/09/2024,Credito,71949968,General,21/05/2024,8392621,42,5749897,Cali
6129,7815602,QAX268,04/10/2023,Contado,100873701,,30/06/2023,5359823,49,27866308,Bogotá
6130,8182735,CZA221,10/12/2024,Contado,64149582,,01/11/2024,2395022,58,26772916,Bogotá
6131,7964326,QFQ693,09/11/2022,Contado,127780398,,07/10/2022,2072969,42,31400200,Medellín
6132,5542797,BOQ229,31/08/2021,Credito,132663582,Preferencial,26/06/2021,4466699,27,19595362,Santa Marta
6133,8610382,TDB180,22/12/2023,Leasing,52365510,,20/09/2023,2069232,61,20182420,Cali
6134,3407982,XVO463,28/09/2021,Leasing,108519828,,10/06/2021,7754711,65,12863739,Medellín
6135,4968043,PWH676,20/11/2022,Contado,144481225,,17/10/2022,9459396,26,16099862,Bogotá
6136,4081461,MRR063,21/04/2022,Credito,46748455,Premium,10/02/2022,1957590,40,4641218,Bogotá
6137,3290546,CRH890,12/12/2021,Leasing,89182859,,04/11/2021,5499915,41,26164094,Villavicencio
6138,3712636,JWY166,22/09/2022,Leasing,149146477,,10/06/2022,5834034,57,2584676,Medellín
6139,6333426,AXA596,15/02/2022,Contado,95206071,,09/12/2021,5834783,64,27414253,Medellín
6140,2163131,UJW242,19/05/2024,Leasing,61971930,,04/04/2024,6270890,50,22470853,Medellín
6141,3411028,NPD027,26/12/2022,Contado,119945462,,05/09/2022,8246299,26,13417781,Soacha
6142,7472340,PNB384,10/05/2023,Contado,74947379,,03/04/2023,1792530,51,3446904,Cúcuta
6143,9363877,BJK982,02/08/2023,Leasing,75249356,,24/05/2023,2551864,38,8152121,Medellín
6144,8013092,SRP856,25/03/2024,Contado,42915120,,05/02/2024,9878720,45,6213071,Soacha
6145,5179673,ZHT821,27/02/2024,Contado,91496450,,17/12/2023,5625148,51,21115295,Bogotá
6146,3598626,SIW092,01/09/2023,Leasing,82327485,,08/07/2023,9929964,43,32881834,Bucaramanga
6147,1239885,JPO073,16/04/2021,Contado,49896052,,05/01/2021,6436911,45,31862013,Cali
6148,5946590,BHV353,11/02/2024,Leasing,120200150,,05/11/2023,9109537,49,14091071,Cali
6149,5147016,JOI770,28/01/2024,Leasing,104877646,,12/10/2023,5001472,29,29226331,Santa Marta
6150,9408857,ODK849,09/08/2022,Credito,168319083,General,26/05/2022,8891024,23,23870577,Santa Marta
6151,9202820,BFN250,29/09/2022,Credito,39592152,Preferencial,19/06/2022,9648777,42,21286562,Soacha
6152,5082803,KKV251,05/01/2022,Contado,124756314,,14/10/2021,7078810,22,27511259,Bogotá
6153,5288696,GKK329,07/12/2023,Contado,148449497,,26/10/2023,8063876,40,3329321,Cartagena
6154,9862082,BKE635,02/11/2023,Credito,89309941,General,07/09/2023,5085519,34,19316931,Bogotá
6155,8142967,ISW755,21/11/2021,Credito,153383027,Preferencial,09/08/2021,1307576,53,7939748,Ibagué
6156,9680573,NGZ104,29/08/2022,Contado,56633283,,08/05/2022,5198724,64,32596806,Soacha
6157,7826124,CNC290,09/01/2021,Credito,68844797,Premium,16/10/2020,5220604,53,26089814,Barranquilla
6158,3528220,TDE328,27/12/2022,Leasing,88695610,,26/10/2022,7299209,31,20321657,Bogotá
6159,6541292,UIA149,12/02/2022,Credito,77306154,Preferencial,19/12/2021,4883519,40,19063894,Soacha
6160,8599398,UIG428,17/12/2024,Leasing,58003419,,26/09/2024,2900606,58,27121053,Cartagena
6161,6407599,XJP058,05/01/2022,Credito,90788832,Preferencial,10/11/2021,9410128,41,23902585,Cali
6162,7579598,VJO093,06/10/2022,Credito,149968005,General,06/07/2022,7194142,67,8953153,Barranquilla
6163,4092888,NHD444,28/02/2023,Leasing,139703720,,07/01/2023,1651330,36,4461820,Medellín
6164,5758829,BTS813,03/02/2021,Leasing,162339868,,15/11/2020,1719298,44,29334094,Cartagena
6165,1528444,JGF245,27/06/2022,Credito,102188391,General,05/05/2022,3678140,34,13045926,Soledad
6166,9306029,CBC872,03/11/2022,Contado,135306079,,01/08/2022,7034366,57,31843500,Medellín
6167,6507799,DSB647,16/03/2021,Credito,78223322,Premium,28/11/2020,5291609,28,29547570,Medellín
6168,2347615,BPZ261,29/01/2023,Leasing,143856255,,09/11/2022,3608885,24,14754571,Ibagué
6169,3799145,KAA167,13/11/2023,Credito,122888220,Preferencial,05/09/2023,8715403,48,7882672,Medellín
6170,1979119,VLG653,05/01/2024,Leasing,70269863,,24/11/2023,4397304,31,24135183,Medellín
6171,9830566,YVW984,29/04/2021,Credito,91555613,General,27/01/2021,7401727,52,27733039,Cartagena
6172,9029418,ZMZ479,27/04/2022,Leasing,44196618,,15/01/2022,7637157,28,26397244,Cartagena
6173,9073022,RVD361,20/04/2022,Leasing,99546654,,21/02/2022,2703744,28,32910714,Ibagué
6174,9137732,SHK690,07/09/2021,Contado,64449529,,28/06/2021,1322574,43,19311222,Bucaramanga
6175,3499243,IYY030,11/01/2022,Contado,116219539,,02/12/2021,7781707,34,12914460,Cali
6176,9760076,IPK839,16/05/2022,Leasing,55151542,,10/04/2022,1276383,62,31691121,Cali
6177,1348346,KVZ637,18/05/2023,Credito,47224760,Preferencial,28/01/2023,4539504,38,28881016,Soacha
6178,9287771,NIZ689,26/09/2023,Credito,118774416,Preferencial,26/06/2023,1512097,29,9589823,Medellín
6179,2051686,YMT312,21/06/2023,Contado,90145674,,27/03/2023,6664416,48,21064644,Cali
6180,1210357,KDC570,27/02/2024,Contado,91296372,,10/01/2024,3791716,56,10581601,Cartagena
6181,6809618,DTW985,03/07/2022,Contado,58978958,,29/03/2022,2242476,49,29142807,Soacha
6182,3663891,BGO583,22/03/2023,Contado,94387810,,16/01/2023,7070222,65,32535460,Soledad
6183,1435013,IYG034,13/01/2022,Leasing,91957959,,25/09/2021,7011320,26,9459992,Barranquilla
6184,8877785,BNZ272,17/12/2022,Contado,63192894,,17/11/2022,8215787,42,27799790,Cúcuta
6185,9307804,UXP917,05/11/2023,Contado,67314577,,03/09/2023,9455123,32,30153203,Bogotá
6186,5197145,FMC801,01/07/2022,Contado,144766465,,01/06/2022,6603804,26,28391521,Ibagué
6187,3067283,MNF557,25/07/2021,Contado,54174635,,30/04/2021,1084969,46,6198587,Medellín
6188,1031018,PML976,09/06/2024,Leasing,102258868,,13/02/2024,5177709,44,31668313,Cali
6189,6501734,FHZ024,18/02/2023,Contado,62556390,,14/12/2022,1453150,46,19749312,Bucaramanga
6190,4291481,EBZ909,09/01/2023,Leasing,103727032,,14/09/2022,5367011,36,16642513,Soledad
6191,9193189,VQX668,28/02/2022,Credito,164668610,Premium,12/11/2021,3673806,23,31091686,Bucaramanga
6192,2788113,ULH194,08/07/2024,Leasing,112713209,,19/04/2024,6815972,60,12482617,Bogotá
6193,9608221,JMF415,05/08/2022,Contado,60253228,,19/05/2022,7157567,31,12918605,Medellín
6194,3876045,MPS574,16/10/2022,Leasing,40136527,,25/07/2022,5215550,33,21020858,Ibagué
6195,1177476,PPL177,18/08/2022,Contado,139222778,,08/05/2022,3154772,54,9944410,Cartagena
6196,2883251,DMU386,12/01/2024,Contado,109046551,,20/11/2023,4281016,22,27748635,Barranquilla
6197,5783183,VBY635,12/03/2021,Leasing,39201225,,09/02/2021,7731615,56,9256268,Villavicencio
6198,3799473,AEV137,29/10/2024,Contado,138315686,,19/07/2024,3464564,67,14312388,Cúcuta
6199,5009958,QNK719,18/10/2021,Leasing,50102458,,23/07/2021,1670350,28,16510352,Bogotá
6200,1818766,SPX501,26/12/2021,Leasing,126531299,,19/10/2021,4443715,47,4338449,Bucaramanga
6201,2137594,IWB938,09/12/2021,Contado,197160600,,26/09/2021,8056426,52,20496432,Cúcuta
6202,4757647,NXA163,20/05/2023,Leasing,51635140,,05/03/2023,8403557,43,31527388,Cali
6203,9102121,TJO055,13/10/2021,Leasing,135233776,,02/07/2021,8119115,58,19752641,Ibagué
6204,1339373,RRT772,18/02/2024,Leasing,99192759,,22/10/2023,7261247,24,24587920,Soledad
6205,1464912,GFD604,23/01/2021,Credito,106940899,General,14/10/2020,4044388,35,27629831,Barranquilla
6206,7614064,CWY819,28/11/2022,Credito,133476194,General,05/10/2022,9216506,30,10756420,Bogotá
6207,2611384,ZLY131,14/05/2021,Leasing,47186616,,20/02/2021,1369223,22,21092381,Barranquilla
6208,8743857,ENT942,04/05/2021,Credito,87903708,Preferencial,27/02/2021,7796139,45,26964975,Bogotá
6209,1069901,GTV318,23/08/2022,Credito,76921162,Premium,08/05/2022,7179307,59,17737657,Bucaramanga
6210,8590371,WWG756,25/05/2023,Credito,50852070,Preferencial,27/02/2023,3474763,44,24081536,Cali
6211,3336544,FGE405,16/04/2023,Credito,182028175,General,27/01/2023,6265811,59,11062367,Bogotá
6212,8507973,JCZ114,10/12/2024,Contado,59413887,,20/09/2024,6329517,37,6359773,Bogotá
6213,4906967,HMQ846,23/09/2023,Contado,50365088,,18/08/2023,1868298,28,29864663,Cúcuta
6214,2325965,HBC851,15/01/2023,Contado,24528585,,11/12/2022,5112139,65,9533148,Bogotá
6215,1764477,EXP772,25/07/2021,Leasing,127950994,,10/04/2021,5978394,32,23121698,Medellín
6216,6820054,SOR375,19/03/2024,Contado,176266697,,19/01/2024,6509071,39,20934300,Cartagena
6217,3715905,TKX288,31/07/2022,Credito,147424449,Premium,15/06/2022,3124292,66,9522441,Soacha
6218,6968729,WYZ369,09/03/2024,Leasing,119876680,,07/12/2023,4977316,45,5902285,Soacha
6219,7037493,MCB770,11/09/2022,Contado,44388616,,28/05/2022,8122592,51,20560510,Soledad
6220,5598077,BFR951,01/12/2024,Leasing,109515519,,18/09/2024,9941107,59,31138558,Cali
6221,1180588,KSV734,13/03/2024,Leasing,180317479,,25/01/2024,6267652,58,24734793,Bogotá
6222,7996959,WBK810,18/06/2024,Contado,40727494,,11/03/2024,5185000,63,20013626,Cali
6223,5900760,JFG389,17/05/2023,Credito,108658018,Preferencial,10/03/2023,2617938,39,23356334,Soacha
6224,9358101,ZSZ960,19/10/2022,Contado,46740596,,08/08/2022,1108235,32,32404830,Soledad
6225,3226786,XOR155,30/08/2023,Leasing,135972680,,30/07/2023,6382683,25,7434148,Villavicencio
6226,6877432,SAA157,04/03/2022,Credito,53727762,Premium,21/12/2021,1278581,23,19665917,Bogotá
6227,3499361,NIU801,07/04/2021,Contado,66099339,,30/01/2021,8813653,52,6292930,Cali
6228,6459697,RLO975,08/04/2021,Credito,61094447,Preferencial,26/02/2021,7412697,40,24317700,Cali
6229,7864994,NQF414,29/10/2021,Leasing,73292613,,25/07/2021,2917827,54,28476299,Bogotá
6230,2012764,QIA351,18/01/2022,Leasing,52927702,,28/10/2021,6790618,49,13229468,Soledad
6231,3844789,WZY705,10/03/2021,Contado,142540140,,25/11/2020,7735006,49,4404881,Cali
6232,2940276,UUY302,05/05/2022,Contado,136800989,,03/03/2022,9261959,57,17015759,Bogotá
6233,8482588,MUN077,21/04/2023,Leasing,89993389,,14/03/2023,9808579,63,12448345,Medellín
6234,6401392,JNS256,05/04/2024,Credito,113611868,Premium,18/12/2023,5767196,61,29372752,Soacha
6235,6310973,NZP093,16/09/2021,Credito,142679373,General,05/08/2021,8367661,61,19853187,Santa Marta
6236,1788838,XYZ494,01/04/2022,Credito,126822460,General,02/02/2022,2709360,49,24497351,Bogotá
6237,8556922,HTC084,18/04/2023,Credito,27044386,General,24/12/2022,6418339,36,10466131,Cali
6238,4823191,BLD948,11/02/2021,Leasing,98810534,,24/11/2020,5877216,52,22616724,Cartagena
6239,2602117,RAH879,16/09/2022,Leasing,74833543,,22/05/2022,5359636,32,25947256,Bogotá
6240,3378333,GLV267,12/08/2024,Credito,113115892,General,06/06/2024,5797478,31,13309262,Medellín
6241,1268181,CCO333,11/04/2021,Contado,39304228,,27/12/2020,4612961,24,24308518,Bogotá
6242,6795289,NSR139,18/09/2023,Contado,66248097,,03/08/2023,7095005,35,2852942,Bogotá
